fact_id,employee_id,project_id,kpi_id,evaluation_date,kpi_value,kpi_target,status_pencapaian
380820,15,38,5,2023-09-01,67.31,85.0,Tidak Tercapai
380821,15,38,6,2023-09-01,67.14,75.0,Tidak Tercapai
380822,15,38,7,2023-09-01,63.1,88.0,Tidak Tercapai
380823,15,38,8,2023-09-01,60.2,80.0,Tidak Tercapai
380824,15,38,9,2023-09-01,77.07,90.0,Tidak Tercapai
380825,15,38,10,2023-09-01,64.38,72.0,Tidak Tercapai
380826,15,38,11,2023-09-01,65.84,83.0,Tidak Tercapai
380827,15,38,12,2023-09-01,75.14,88.0,Tidak Tercapai
380828,15,38,13,2023-09-01,67.62,78.0,Tidak Tercapai
380829,15,38,14,2023-09-01,70.3,85.0,Tidak Tercapai
380830,15,38,15,2023-09-01,67.41,82.0,Tidak Tercapai
380831,15,7,1,2024-02-17,77.81,80.0,Tidak Tercapai
380832,15,7,2,2024-02-17,76.43,80.0,Tidak Tercapai
380833,15,7,3,2024-02-17,65.26,82.0,Tidak Tercapai
380834,15,7,4,2024-02-17,70.75,85.0,Tidak Tercapai
380835,15,7,5,2024-02-17,69.28,85.0,Tidak Tercapai
380836,15,7,6,2024-02-17,71.46,75.0,Tidak Tercapai
380837,15,7,7,2024-02-17,65.27,88.0,Tidak Tercapai
380838,15,7,8,2024-02-17,71.62,80.0,Tidak Tercapai
380839,15,7,9,2024-02-17,77.61,90.0,Tidak Tercapai
380840,15,7,10,2024-02-17,56.31,72.0,Tidak Tercapai
380841,15,7,11,2024-02-17,65.36,83.0,Tidak Tercapai
380842,15,7,12,2024-02-17,60.44,88.0,Tidak Tercapai
380843,15,7,13,2024-02-17,67.32,78.0,Tidak Tercapai
380844,15,7,14,2024-02-17,69.61,85.0,Tidak Tercapai
380845,15,7,15,2024-02-17,75.29,82.0,Tidak Tercapai
380846,15,7,1,2024-02-16,68.86,80.0,Tidak Tercapai
380847,15,7,2,2024-02-16,75.86,80.0,Tidak Tercapai
380848,15,7,3,2024-02-16,60.16,82.0,Tidak Tercapai
380849,15,7,4,2024-02-16,58.71,85.0,Tidak Tercapai
380850,15,7,5,2024-02-16,66.13,85.0,Tidak Tercapai
380851,15,7,6,2024-02-16,67.03,75.0,Tidak Tercapai
380852,15,7,7,2024-02-16,69.46,88.0,Tidak Tercapai
380853,15,7,8,2024-02-16,59.23,80.0,Tidak Tercapai
380854,15,7,9,2024-02-16,72.44,90.0,Tidak Tercapai
380855,15,7,10,2024-02-16,58.35,72.0,Tidak Tercapai
380856,15,7,11,2024-02-16,73.7,83.0,Tidak Tercapai
380857,15,7,12,2024-02-16,71.26,88.0,Tidak Tercapai
380858,15,7,13,2024-02-16,64.3,78.0,Tidak Tercapai
380859,15,7,14,2024-02-16,64.06,85.0,Tidak Tercapai
380860,15,7,15,2024-02-16,63.76,82.0,Tidak Tercapai
380861,15,7,1,2024-01-15,67.43,80.0,Tidak Tercapai
380862,15,7,2,2024-01-15,72.01,80.0,Tidak Tercapai
380863,15,7,3,2024-01-15,61.14,82.0,Tidak Tercapai
380864,15,7,4,2024-01-15,67.85,85.0,Tidak Tercapai
380865,15,7,5,2024-01-15,63.19,85.0,Tidak Tercapai
380866,15,7,6,2024-01-15,60.95,75.0,Tidak Tercapai
380867,15,7,7,2024-01-15,68.29,88.0,Tidak Tercapai
380868,15,7,8,2024-01-15,63.05,80.0,Tidak Tercapai
380869,15,7,9,2024-01-15,69.48,90.0,Tidak Tercapai
380870,15,7,10,2024-01-15,58.06,72.0,Tidak Tercapai
380871,15,7,11,2024-01-15,78.68,83.0,Tidak Tercapai
380872,15,7,12,2024-01-15,68.93,88.0,Tidak Tercapai
380873,15,7,13,2024-01-15,64.56,78.0,Tidak Tercapai
380874,15,7,14,2024-01-15,66.54,85.0,Tidak Tercapai
380875,15,7,15,2024-01-15,67.2,82.0,Tidak Tercapai
380876,16,37,1,2023-07-17,67.04,80.0,Tidak Tercapai
380877,16,37,2,2023-07-17,70.8,80.0,Tidak Tercapai
380878,16,37,3,2023-07-17,69.38,82.0,Tidak Tercapai
380879,16,37,4,2023-07-17,63.59,85.0,Tidak Tercapai
380880,16,37,5,2023-07-17,63.38,85.0,Tidak Tercapai
380881,16,37,6,2023-07-17,63.71,75.0,Tidak Tercapai
380882,16,37,7,2023-07-17,58.71,88.0,Tidak Tercapai
380883,16,37,8,2023-07-17,61.22,80.0,Tidak Tercapai
380884,16,37,9,2023-07-17,78.31,90.0,Tidak Tercapai
380885,16,37,10,2023-07-17,71.32,72.0,Tidak Tercapai
380886,16,37,11,2023-07-17,68.98,83.0,Tidak Tercapai
380887,16,37,12,2023-07-17,71.66,88.0,Tidak Tercapai
380888,16,37,13,2023-07-17,69.44,78.0,Tidak Tercapai
380889,16,37,14,2023-07-17,79.83,85.0,Tidak Tercapai
380890,16,37,15,2023-07-17,73.07,82.0,Tidak Tercapai
380891,16,13,1,2024-07-22,69.14,80.0,Tidak Tercapai
380892,16,13,2,2024-07-22,65.42,80.0,Tidak Tercapai
380893,16,13,3,2024-07-22,60.38,82.0,Tidak Tercapai
380894,16,13,4,2024-07-22,68.52,85.0,Tidak Tercapai
380895,16,13,5,2024-07-22,64.2,85.0,Tidak Tercapai
380896,16,13,6,2024-07-22,60.15,75.0,Tidak Tercapai
380897,16,13,7,2024-07-22,67.86,88.0,Tidak Tercapai
380898,16,13,8,2024-07-22,64.85,80.0,Tidak Tercapai
380899,16,13,9,2024-07-22,81.53,90.0,Tidak Tercapai
380900,16,13,10,2024-07-22,69.46,72.0,Tidak Tercapai
380901,16,13,11,2024-07-22,71.79,83.0,Tidak Tercapai
380902,16,13,12,2024-07-22,77.43,88.0,Tidak Tercapai
380903,16,13,13,2024-07-22,70.06,78.0,Tidak Tercapai
380904,16,13,14,2024-07-22,63.73,85.0,Tidak Tercapai
380905,16,13,15,2024-07-22,76.57,82.0,Tidak Tercapai
380906,16,13,1,2024-08-02,71.48,80.0,Tidak Tercapai
380907,16,13,2,2024-08-02,64.39,80.0,Tidak Tercapai
380908,16,13,3,2024-08-02,66.11,82.0,Tidak Tercapai
380909,16,13,4,2024-08-02,63.02,85.0,Tidak Tercapai
380910,16,13,5,2024-08-02,60.74,85.0,Tidak Tercapai
380911,16,13,6,2024-08-02,70.08,75.0,Tidak Tercapai
380912,16,13,7,2024-08-02,78.69,88.0,Tidak Tercapai
380913,16,13,8,2024-08-02,62.76,80.0,Tidak Tercapai
380914,16,13,9,2024-08-02,75.77,90.0,Tidak Tercapai
380915,16,13,10,2024-08-02,61.94,72.0,Tidak Tercapai
380916,16,13,11,2024-08-02,68.95,83.0,Tidak Tercapai
380917,16,13,12,2024-08-02,67.43,88.0,Tidak Tercapai
380918,16,13,13,2024-08-02,65.17,78.0,Tidak Tercapai
380919,16,13,14,2024-08-02,67.18,85.0,Tidak Tercapai
380920,16,13,15,2024-08-02,65.31,82.0,Tidak Tercapai
380921,16,5,1,2023-11-02,72.54,80.0,Tidak Tercapai
380922,16,5,2,2023-11-02,71.1,80.0,Tidak Tercapai
380923,16,5,3,2023-11-02,68.09,82.0,Tidak Tercapai
380924,16,5,4,2023-11-02,65.08,85.0,Tidak Tercapai
380925,16,5,5,2023-11-02,66.57,85.0,Tidak Tercapai
380926,16,5,6,2023-11-02,71.48,75.0,Tidak Tercapai
380927,16,5,7,2023-11-02,74.66,88.0,Tidak Tercapai
380928,16,5,8,2023-11-02,66.92,80.0,Tidak Tercapai
380929,16,5,9,2023-11-02,76.09,90.0,Tidak Tercapai
380930,16,5,10,2023-11-02,70.38,72.0,Tidak Tercapai
380931,16,5,11,2023-11-02,65.97,83.0,Tidak Tercapai
380932,16,5,12,2023-11-02,74.85,88.0,Tidak Tercapai
380933,16,5,13,2023-11-02,68.34,78.0,Tidak Tercapai
380934,16,5,14,2023-11-02,71.73,85.0,Tidak Tercapai
380935,16,5,15,2023-11-02,67.89,82.0,Tidak Tercapai
380936,16,5,1,2023-11-15,63.26,80.0,Tidak Tercapai
380937,16,5,2,2023-11-15,64.06,80.0,Tidak Tercapai
380938,16,5,3,2023-11-15,69.44,82.0,Tidak Tercapai
380939,16,5,4,2023-11-15,70.39,85.0,Tidak Tercapai
380940,16,5,5,2023-11-15,65.15,85.0,Tidak Tercapai
380941,16,5,6,2023-11-15,71.01,75.0,Tidak Tercapai
380942,16,5,7,2023-11-15,64.99,88.0,Tidak Tercapai
380943,16,5,8,2023-11-15,71.09,80.0,Tidak Tercapai
380944,16,5,9,2023-11-15,70.26,90.0,Tidak Tercapai
380945,16,5,10,2023-11-15,64.12,72.0,Tidak Tercapai
380946,16,5,11,2023-11-15,73.76,83.0,Tidak Tercapai
380947,16,5,12,2023-11-15,68.59,88.0,Tidak Tercapai
380948,16,5,13,2023-11-15,69.65,78.0,Tidak Tercapai
380949,16,5,14,2023-11-15,73.75,85.0,Tidak Tercapai
380950,16,5,15,2023-11-15,68.79,82.0,Tidak Tercapai
380951,16,3,1,2023-09-05,73.42,80.0,Tidak Tercapai
380952,16,3,2,2023-09-05,64.57,80.0,Tidak Tercapai
380953,16,3,3,2023-09-05,69.93,82.0,Tidak Tercapai
380954,16,3,4,2023-09-05,74.03,85.0,Tidak Tercapai
380955,16,3,5,2023-09-05,56.42,85.0,Tidak Tercapai
380956,16,3,6,2023-09-05,62.9,75.0,Tidak Tercapai
380957,16,3,7,2023-09-05,73.31,88.0,Tidak Tercapai
380958,16,3,8,2023-09-05,68.74,80.0,Tidak Tercapai
380959,16,3,9,2023-09-05,75.55,90.0,Tidak Tercapai
380960,16,3,10,2023-09-05,62.72,72.0,Tidak Tercapai
380961,16,3,11,2023-09-05,72.16,83.0,Tidak Tercapai
380962,16,3,12,2023-09-05,70.01,88.0,Tidak Tercapai
380963,16,3,13,2023-09-05,74.91,78.0,Tidak Tercapai
380964,16,3,14,2023-09-05,68.69,85.0,Tidak Tercapai
380965,16,3,15,2023-09-05,71.17,82.0,Tidak Tercapai
380966,16,3,1,2023-10-04,68.63,80.0,Tidak Tercapai
380967,16,3,2,2023-10-04,68.29,80.0,Tidak Tercapai
380968,16,3,3,2023-10-04,66.41,82.0,Tidak Tercapai
380969,16,3,4,2023-10-04,70.13,85.0,Tidak Tercapai
380970,16,3,5,2023-10-04,66.46,85.0,Tidak Tercapai
380971,16,3,6,2023-10-04,68.59,75.0,Tidak Tercapai
380972,16,3,7,2023-10-04,80.89,88.0,Tidak Tercapai
380973,16,3,8,2023-10-04,74.41,80.0,Tidak Tercapai
380974,16,3,9,2023-10-04,73.29,90.0,Tidak Tercapai
380975,16,3,10,2023-10-04,71.62,72.0,Tidak Tercapai
380976,16,3,11,2023-10-04,70.79,83.0,Tidak Tercapai
380977,16,3,12,2023-10-04,62.38,88.0,Tidak Tercapai
380978,16,3,13,2023-10-04,65.95,78.0,Tidak Tercapai
380979,16,3,14,2023-10-04,59.93,85.0,Tidak Tercapai
380980,16,3,15,2023-10-04,68.91,82.0,Tidak Tercapai
380981,16,15,1,2024-10-06,72.29,80.0,Tidak Tercapai
380982,16,15,2,2024-10-06,79.75,80.0,Tidak Tercapai
380983,16,15,3,2024-10-06,71.49,82.0,Tidak Tercapai
380984,16,15,4,2024-10-06,69.03,85.0,Tidak Tercapai
380985,16,15,5,2024-10-06,73.75,85.0,Tidak Tercapai
380986,16,15,6,2024-10-06,58.97,75.0,Tidak Tercapai
380987,16,15,7,2024-10-06,74.36,88.0,Tidak Tercapai
380988,16,15,8,2024-10-06,75.67,80.0,Tidak Tercapai
380989,16,15,9,2024-10-06,69.93,90.0,Tidak Tercapai
380990,16,15,10,2024-10-06,72.98,72.0,Tercapai
380991,16,15,11,2024-10-06,75.92,83.0,Tidak Tercapai
380992,16,15,12,2024-10-06,71.43,88.0,Tidak Tercapai
380993,16,15,13,2024-10-06,75.05,78.0,Tidak Tercapai
380994,16,15,14,2024-10-06,80.24,85.0,Tidak Tercapai
380995,16,15,15,2024-10-06,73.02,82.0,Tidak Tercapai
380996,16,15,1,2024-10-21,73.39,80.0,Tidak Tercapai
380997,16,15,2,2024-10-21,70.21,80.0,Tidak Tercapai
380998,16,15,3,2024-10-21,66.26,82.0,Tidak Tercapai
380999,16,15,4,2024-10-21,73.82,85.0,Tidak Tercapai
381000,16,15,5,2024-10-21,66.23,85.0,Tidak Tercapai
381001,16,15,6,2024-10-21,69.31,75.0,Tidak Tercapai
381002,16,15,7,2024-10-21,71.22,88.0,Tidak Tercapai
381003,16,15,8,2024-10-21,74.43,80.0,Tidak Tercapai
381004,16,15,9,2024-10-21,78.16,90.0,Tidak Tercapai
381005,16,15,10,2024-10-21,72.56,72.0,Tercapai
381006,16,15,11,2024-10-21,72.17,83.0,Tidak Tercapai
381007,16,15,12,2024-10-21,72.16,88.0,Tidak Tercapai
381008,16,15,13,2024-10-21,67.87,78.0,Tidak Tercapai
381009,16,15,14,2024-10-21,68.09,85.0,Tidak Tercapai
381010,16,15,15,2024-10-21,73.97,82.0,Tidak Tercapai
381011,16,19,1,2025-02-02,76.17,80.0,Tidak Tercapai
381012,16,19,2,2025-02-02,68.61,80.0,Tidak Tercapai
381013,16,19,3,2025-02-02,74.47,82.0,Tidak Tercapai
381014,16,19,4,2025-02-02,76.66,85.0,Tidak Tercapai
381015,16,19,5,2025-02-02,72.42,85.0,Tidak Tercapai
381016,16,19,6,2025-02-02,77.9,75.0,Tercapai
381017,16,19,7,2025-02-02,70.38,88.0,Tidak Tercapai
381018,16,19,8,2025-02-02,67.16,80.0,Tidak Tercapai
381019,16,19,9,2025-02-02,69.17,90.0,Tidak Tercapai
381020,16,19,10,2025-02-02,75.08,72.0,Tercapai
381021,16,19,11,2025-02-02,77.91,83.0,Tidak Tercapai
381022,16,19,12,2025-02-02,73.61,88.0,Tidak Tercapai
381023,16,19,13,2025-02-02,74.02,78.0,Tidak Tercapai
381024,16,19,14,2025-02-02,65.49,85.0,Tidak Tercapai
381025,16,19,15,2025-02-02,83.77,82.0,Tercapai
381026,16,19,1,2024-12-27,73.17,80.0,Tidak Tercapai
381027,16,19,2,2024-12-27,73.08,80.0,Tidak Tercapai
381028,16,19,3,2024-12-27,73.65,82.0,Tidak Tercapai
381029,16,19,4,2024-12-27,72.55,85.0,Tidak Tercapai
381030,16,19,5,2024-12-27,71.4,85.0,Tidak Tercapai
381031,16,19,6,2024-12-27,65.73,75.0,Tidak Tercapai
381032,16,19,7,2024-12-27,75.81,88.0,Tidak Tercapai
381033,16,19,8,2024-12-27,81.06,80.0,Tercapai
381034,16,19,9,2024-12-27,83.04,90.0,Tidak Tercapai
381035,16,19,10,2024-12-27,75.36,72.0,Tercapai
381036,16,19,11,2024-12-27,72.49,83.0,Tidak Tercapai
381037,16,19,12,2024-12-27,69.23,88.0,Tidak Tercapai
381038,16,19,13,2024-12-27,72.02,78.0,Tidak Tercapai
381039,16,19,14,2024-12-27,70.64,85.0,Tidak Tercapai
381040,16,19,15,2024-12-27,77.51,82.0,Tidak Tercapai
381041,16,19,1,2025-01-30,64.41,80.0,Tidak Tercapai
381042,16,19,2,2025-01-30,78.91,80.0,Tidak Tercapai
381043,16,19,3,2025-01-30,69.13,82.0,Tidak Tercapai
381044,16,19,4,2025-01-30,67.92,85.0,Tidak Tercapai
381045,16,19,5,2025-01-30,65.29,85.0,Tidak Tercapai
381046,16,19,6,2025-01-30,61.31,75.0,Tidak Tercapai
381047,16,19,7,2025-01-30,76.82,88.0,Tidak Tercapai
381048,16,19,8,2025-01-30,72.36,80.0,Tidak Tercapai
381049,16,19,9,2025-01-30,70.59,90.0,Tidak Tercapai
381050,16,19,10,2025-01-30,61.83,72.0,Tidak Tercapai
381051,16,19,11,2025-01-30,72.7,83.0,Tidak Tercapai
381052,16,19,12,2025-01-30,80.63,88.0,Tidak Tercapai
381053,16,19,13,2025-01-30,70.86,78.0,Tidak Tercapai
381054,16,19,14,2025-01-30,63.08,85.0,Tidak Tercapai
381055,16,19,15,2025-01-30,70.92,82.0,Tidak Tercapai
381056,16,6,1,2023-12-03,69.54,80.0,Tidak Tercapai
381057,16,6,2,2023-12-03,58.63,80.0,Tidak Tercapai
381058,16,6,3,2023-12-03,68.38,82.0,Tidak Tercapai
381059,16,6,4,2023-12-03,67.58,85.0,Tidak Tercapai
381060,16,6,5,2023-12-03,71.76,85.0,Tidak Tercapai
381061,16,6,6,2023-12-03,75.87,75.0,Tercapai
381062,16,6,7,2023-12-03,76.91,88.0,Tidak Tercapai
381063,16,6,8,2023-12-03,69.56,80.0,Tidak Tercapai
381064,16,6,9,2023-12-03,70.08,90.0,Tidak Tercapai
381065,16,6,10,2023-12-03,78.06,72.0,Tercapai
381066,16,6,11,2023-12-03,73.18,83.0,Tidak Tercapai
381067,16,6,12,2023-12-03,71.9,88.0,Tidak Tercapai
381068,16,6,13,2023-12-03,70.66,78.0,Tidak Tercapai
381069,16,6,14,2023-12-03,69.52,85.0,Tidak Tercapai
381070,16,6,15,2023-12-03,70.12,82.0,Tidak Tercapai
381071,16,6,1,2023-12-27,68.3,80.0,Tidak Tercapai
381072,16,6,2,2023-12-27,68.42,80.0,Tidak Tercapai
381073,16,6,3,2023-12-27,68.58,82.0,Tidak Tercapai
381074,16,6,4,2023-12-27,66.29,85.0,Tidak Tercapai
381075,16,6,5,2023-12-27,65.52,85.0,Tidak Tercapai
381076,16,6,6,2023-12-27,68.14,75.0,Tidak Tercapai
381077,16,6,7,2023-12-27,70.81,88.0,Tidak Tercapai
381078,16,6,8,2023-12-27,77.65,80.0,Tidak Tercapai
381079,16,6,9,2023-12-27,63.25,90.0,Tidak Tercapai
381080,16,6,10,2023-12-27,71.5,72.0,Tidak Tercapai
381081,16,6,11,2023-12-27,78.63,83.0,Tidak Tercapai
381082,16,6,12,2023-12-27,62.62,88.0,Tidak Tercapai
381083,16,6,13,2023-12-27,69.34,78.0,Tidak Tercapai
381084,16,6,14,2023-12-27,67.06,85.0,Tidak Tercapai
381085,16,6,15,2023-12-27,64.55,82.0,Tidak Tercapai
381086,16,6,1,2024-01-08,66.73,80.0,Tidak Tercapai
381087,16,6,2,2024-01-08,65.24,80.0,Tidak Tercapai
381088,16,6,3,2024-01-08,75.99,82.0,Tidak Tercapai
381089,16,6,4,2024-01-08,72.32,85.0,Tidak Tercapai
381090,16,6,5,2024-01-08,73.83,85.0,Tidak Tercapai
381091,16,6,6,2024-01-08,70.29,75.0,Tidak Tercapai
381092,16,6,7,2024-01-08,66.22,88.0,Tidak Tercapai
381093,16,6,8,2024-01-08,67.87,80.0,Tidak Tercapai
381094,16,6,9,2024-01-08,76.69,90.0,Tidak Tercapai
381095,16,6,10,2024-01-08,60.48,72.0,Tidak Tercapai
381096,16,6,11,2024-01-08,75.57,83.0,Tidak Tercapai
381097,16,6,12,2024-01-08,70.22,88.0,Tidak Tercapai
381098,16,6,13,2024-01-08,68.55,78.0,Tidak Tercapai
381099,16,6,14,2024-01-08,71.3,85.0,Tidak Tercapai
381100,16,6,15,2024-01-08,72.23,82.0,Tidak Tercapai
381101,16,36,1,2026-04-02,73.12,80.0,Tidak Tercapai
381102,16,36,2,2026-04-02,79.96,80.0,Tidak Tercapai
381103,16,36,3,2026-04-02,67.61,82.0,Tidak Tercapai
381104,16,36,4,2026-04-02,75.25,85.0,Tidak Tercapai
381105,16,36,5,2026-04-02,75.14,85.0,Tidak Tercapai
381106,16,36,6,2026-04-02,69.95,75.0,Tidak Tercapai
381107,16,36,7,2026-04-02,77.34,88.0,Tidak Tercapai
381108,16,36,8,2026-04-02,69.11,80.0,Tidak Tercapai
381109,16,36,9,2026-04-02,83.43,90.0,Tidak Tercapai
381110,16,36,10,2026-04-02,69.38,72.0,Tidak Tercapai
381111,16,36,11,2026-04-02,74.65,83.0,Tidak Tercapai
381112,16,36,12,2026-04-02,80.59,88.0,Tidak Tercapai
381113,16,36,13,2026-04-02,71.57,78.0,Tidak Tercapai
381114,16,36,14,2026-04-02,66.14,85.0,Tidak Tercapai
381115,16,36,15,2026-04-02,67.73,82.0,Tidak Tercapai
381116,43,30,1,2026-01-13,98.0,80.0,Tercapai
381117,43,30,2,2026-01-13,96.82,80.0,Tercapai
381118,43,30,3,2026-01-13,98.0,82.0,Tercapai
381119,43,30,4,2026-01-13,91.78,85.0,Tercapai
381120,43,30,5,2026-01-13,98.0,85.0,Tercapai
381121,43,30,6,2026-01-13,98.0,75.0,Tercapai
381122,43,30,7,2026-01-13,98.0,88.0,Tercapai
381123,43,30,8,2026-01-13,98.0,80.0,Tercapai
381124,43,30,9,2026-01-13,98.0,90.0,Tercapai
381125,43,30,10,2026-01-13,96.7,72.0,Tercapai
381126,43,30,11,2026-01-13,98.0,83.0,Tercapai
381127,43,30,12,2026-01-13,98.0,88.0,Tercapai
381128,43,30,13,2026-01-13,98.0,78.0,Tercapai
381129,43,30,14,2026-01-13,97.79,85.0,Tercapai
381130,43,30,15,2026-01-13,98.0,82.0,Tercapai
381131,43,25,1,2025-07-18,98.0,80.0,Tercapai
381132,43,25,2,2025-07-18,92.17,80.0,Tercapai
381133,43,25,3,2025-07-18,91.28,82.0,Tercapai
381134,43,25,4,2025-07-18,98.0,85.0,Tercapai
381135,43,25,5,2025-07-18,96.59,85.0,Tercapai
381136,43,25,6,2025-07-18,94.27,75.0,Tercapai
381137,43,25,7,2025-07-18,98.0,88.0,Tercapai
381138,43,25,8,2025-07-18,98.0,80.0,Tercapai
381139,43,25,9,2025-07-18,98.0,90.0,Tercapai
381140,43,25,10,2025-07-18,91.11,72.0,Tercapai
381141,43,25,11,2025-07-18,98.0,83.0,Tercapai
381142,43,25,12,2025-07-18,95.81,88.0,Tercapai
381143,43,25,13,2025-07-18,98.0,78.0,Tercapai
381144,43,25,14,2025-07-18,90.04,85.0,Tercapai
381145,43,25,15,2025-07-18,98.0,82.0,Tercapai
381146,43,25,1,2025-07-10,98.0,80.0,Tercapai
381147,43,25,2,2025-07-10,98.0,80.0,Tercapai
381148,43,25,3,2025-07-10,98.0,82.0,Tercapai
381149,43,25,4,2025-07-10,98.0,85.0,Tercapai
381150,43,25,5,2025-07-10,98.0,85.0,Tercapai
381151,43,25,6,2025-07-10,88.42,75.0,Tercapai
381152,43,25,7,2025-07-10,94.71,88.0,Tercapai
381153,43,25,8,2025-07-10,95.92,80.0,Tercapai
381154,43,25,9,2025-07-10,98.0,90.0,Tercapai
381155,43,25,10,2025-07-10,95.6,72.0,Tercapai
381156,43,25,11,2025-07-10,97.73,83.0,Tercapai
381157,43,25,12,2025-07-10,98.0,88.0,Tercapai
381158,43,25,13,2025-07-10,95.46,78.0,Tercapai
381159,43,25,14,2025-07-10,93.81,85.0,Tercapai
381160,43,25,15,2025-07-10,93.18,82.0,Tercapai
381161,43,18,1,2024-12-06,96.49,80.0,Tercapai
381162,43,18,2,2024-12-06,94.99,80.0,Tercapai
381163,43,18,3,2024-12-06,94.11,82.0,Tercapai
381164,43,18,4,2024-12-06,98.0,85.0,Tercapai
381165,43,18,5,2024-12-06,94.2,85.0,Tercapai
381166,43,18,6,2024-12-06,98.0,75.0,Tercapai
381167,43,18,7,2024-12-06,98.0,88.0,Tercapai
381168,43,18,8,2024-12-06,98.0,80.0,Tercapai
381169,43,18,9,2024-12-06,98.0,90.0,Tercapai
381170,43,18,10,2024-12-06,97.78,72.0,Tercapai
381171,43,18,11,2024-12-06,98.0,83.0,Tercapai
381172,43,18,12,2024-12-06,98.0,88.0,Tercapai
381173,43,18,13,2024-12-06,98.0,78.0,Tercapai
381174,43,18,14,2024-12-06,97.19,85.0,Tercapai
381175,43,18,15,2024-12-06,98.0,82.0,Tercapai
381176,43,36,1,2026-05-18,98.0,80.0,Tercapai
381177,43,36,2,2026-05-18,98.0,80.0,Tercapai
381178,43,36,3,2026-05-18,98.0,82.0,Tercapai
381179,43,36,4,2026-05-18,97.65,85.0,Tercapai
381180,43,36,5,2026-05-18,98.0,85.0,Tercapai
381181,43,36,6,2026-05-18,98.0,75.0,Tercapai
381182,43,36,7,2026-05-18,98.0,88.0,Tercapai
381183,43,36,8,2026-05-18,98.0,80.0,Tercapai
381184,43,36,9,2026-05-18,98.0,90.0,Tercapai
381185,43,36,10,2026-05-18,98.0,72.0,Tercapai
381186,43,36,11,2026-05-18,98.0,83.0,Tercapai
381187,43,36,12,2026-05-18,98.0,88.0,Tercapai
381188,43,36,13,2026-05-18,98.0,78.0,Tercapai
381189,43,36,14,2026-05-18,98.0,85.0,Tercapai
381190,43,36,15,2026-05-18,98.0,82.0,Tercapai
381191,43,36,1,2026-05-07,98.0,80.0,Tercapai
381192,43,36,2,2026-05-07,97.35,80.0,Tercapai
381193,43,36,3,2026-05-07,98.0,82.0,Tercapai
381194,43,36,4,2026-05-07,98.0,85.0,Tercapai
381195,43,36,5,2026-05-07,98.0,85.0,Tercapai
381196,43,36,6,2026-05-07,98.0,75.0,Tercapai
381197,43,36,7,2026-05-07,98.0,88.0,Tercapai
381198,43,36,8,2026-05-07,98.0,80.0,Tercapai
381199,43,36,9,2026-05-07,98.0,90.0,Tercapai
381200,43,36,10,2026-05-07,91.72,72.0,Tercapai
381201,43,36,11,2026-05-07,98.0,83.0,Tercapai
381202,43,36,12,2026-05-07,98.0,88.0,Tercapai
381203,43,36,13,2026-05-07,98.0,78.0,Tercapai
381204,43,36,14,2026-05-07,95.31,85.0,Tercapai
381205,43,36,15,2026-05-07,98.0,82.0,Tercapai
381206,43,36,1,2026-04-12,98.0,80.0,Tercapai
381207,43,36,2,2026-04-12,98.0,80.0,Tercapai
381208,43,36,3,2026-04-12,98.0,82.0,Tercapai
381209,43,36,4,2026-04-12,98.0,85.0,Tercapai
381210,43,36,5,2026-04-12,98.0,85.0,Tercapai
381211,43,36,6,2026-04-12,98.0,75.0,Tercapai
381212,43,36,7,2026-04-12,98.0,88.0,Tercapai
381213,43,36,8,2026-04-12,98.0,80.0,Tercapai
381214,43,36,9,2026-04-12,98.0,90.0,Tercapai
381215,43,36,10,2026-04-12,96.83,72.0,Tercapai
381216,43,36,11,2026-04-12,98.0,83.0,Tercapai
381217,43,36,12,2026-04-12,98.0,88.0,Tercapai
381218,43,36,13,2026-04-12,98.0,78.0,Tercapai
381219,43,36,14,2026-04-12,98.0,85.0,Tercapai
381220,43,36,15,2026-04-12,98.0,82.0,Tercapai
381221,43,15,1,2024-10-03,98.0,80.0,Tercapai
381222,43,15,2,2024-10-03,97.77,80.0,Tercapai
381223,43,15,3,2024-10-03,98.0,82.0,Tercapai
381224,43,15,4,2024-10-03,97.81,85.0,Tercapai
381225,43,15,5,2024-10-03,98.0,85.0,Tercapai
381226,43,15,6,2024-10-03,90.83,75.0,Tercapai
381227,43,15,7,2024-10-03,98.0,88.0,Tercapai
381228,43,15,8,2024-10-03,98.0,80.0,Tercapai
381229,43,15,9,2024-10-03,98.0,90.0,Tercapai
381230,43,15,10,2024-10-03,98.0,72.0,Tercapai
381231,43,15,11,2024-10-03,98.0,83.0,Tercapai
381232,43,15,12,2024-10-03,98.0,88.0,Tercapai
381233,43,15,13,2024-10-03,98.0,78.0,Tercapai
381234,43,15,14,2024-10-03,95.86,85.0,Tercapai
381235,43,15,15,2024-10-03,97.75,82.0,Tercapai
381236,43,21,1,2025-03-20,98.0,80.0,Tercapai
381237,43,21,2,2025-03-20,98.0,80.0,Tercapai
381238,43,21,3,2025-03-20,97.32,82.0,Tercapai
381239,43,21,4,2025-03-20,97.68,85.0,Tercapai
381240,43,21,5,2025-03-20,98.0,85.0,Tercapai
381241,43,21,6,2025-03-20,93.33,75.0,Tercapai
381242,43,21,7,2025-03-20,98.0,88.0,Tercapai
381243,43,21,8,2025-03-20,97.87,80.0,Tercapai
381244,43,21,9,2025-03-20,98.0,90.0,Tercapai
381245,43,21,10,2025-03-20,96.8,72.0,Tercapai
